web-scraper-order,web-scraper-start-url,bag,bag-href,metin,tarih
"1549447269-879","http://www.milliyet.com.tr/haberler/ibm?PAGE=29","Erken örgütlenme hayat kurtarır!","http://www.milliyet.com.tr/yazarlar/ece-temelkuran/erken-orgutlenme-hayat-kurtarir--1023871/","Onları, kocasından dayak yiyen eğitimli, iş-güç sahibi kadınlara benzetiyorum. Tıpkı o kadınlar gibi yaşadıklarını gizliyor, düştükleri durumdan sanki kendileri suçluymuş gibi sorunlarını saklıyorlar. Beyaz yakalı olup da işsizlik tehlikesiyle yaşayanlardan söz ediyorum. 
2001’deki kriz sırasında onlarla ilgili ‘Beyaz Türk’ün Krizle İmtihanı’ diye bir yazı dizisi yapmıştım. O günden beri onlar hakkında bazı şeyler biliyorum. Çoğu, içinden yetişip geldiği özel okul-kolej-dershane-iyi üniversite-kariyer günleri-çokuluslu şirket ayrıcalıkları güzergâhında ‘gemisini kurtaran kaptan’ ahlakıyla biçimleniyor. 
Örgüt deyince akıllarına ya PKK ya Hizbullah geliyor, sendikayı sadece pos bıyıklı işçilerin polislerden dayak yemesine neden olan gayrimeşru bir oluşum olarak görüyorlar. Örgütlenmelerine gerek yok çünkü onlar nasılsa parlak çocuklar. Nasılsa dünyanın kuralı dayanışma değil yarışma ve onlar bütün oyunların kurallarını biliyorlar. Çokuluslu şirkette sendikal faaliyet yürüten bir ahbabım anlatmıştı; kendilerine sendikaya üyelik çağrısı yapıldığında ‘Yönetimden izin alsak mı?’, ‘Müşterilere karşı ayıp olur bence’ gibi acayip tepkiler veriyorlar. 
İş yapmaya gelince pek Batılı ama sıra örgütlenmeye gelince pek Doğulular. Ve 2001 krizinden sonra bir kez daha şimdi yeniden ‘kocalarından dayak yemek üzereler’.  ‘İşveren için zerre kıymetin yok, sen emekçisin’ dersini şimdi işten atılarak ya da atılma tehdidiyle karşılaşarak yeniden hatırlamanın eşiğindeler. 

Plaza Eylemleri
Ve fakat beyaz yakalılar, bu krizden örgütlenmeyi öğrenerek çıkacak gibi görünüyor. Bugün İstanbul’da ‘Plaza Eylemleri’ başlıyor. Türkiye Mimar ve Mühendisler Odalar Birliği’nin ve Bank-Sen, Tez-Koop-Sen, Dev-Sağlık-İş gibi sendikaların destek verdiği eylem bugün saat 12.00-13.00 arasında Yapı Kredi Plaza’da. 
Eyleme Moda Eylem Grubu da destek veriyor. Eylemler sadece işten atılmaları protesto etmek için yapılmıyor. Esas amacı yeni işten çıkarılmaları engellemek ve beyaz yakalıları sendikal örgütlenmeye çağırmak. Eylemler bugün başlıyor ama her hafta yeni bir eylem ve yeni bir gündemle devam edecek bir süreç bu. Bugünkü eylemin gündemi IBM’den çıkarılan sendika temsilcileri. 
Nedim Akay, Elvan Demircioğlu, Berk Alev sendika temsilcisi olmaları ‘gerekçe gösterilmeyerek’ işten atıldılar. Nedim Akay 17, Elvan Demircioğlu 20 ve Berk Alev (adından da anlaşılacağı üzere) 3 yıllık IBM çalışanıydı. 

Beyaz yakalı arkadaş
Ey beyaz yakalı arkadaş! İyisi mi sen örgütlenmek için fazla havalı olduğunu sanma. Daha bildiğin şekil söyleyeyim:
“Are you too cool to be a union member?”
Gel sen bu sendikaya üye ol. Çünkü pısırık kolej çocukları gibi sinip kalmakla bu işin yürümediğini, elinden manyetik kartın alınmak suretiyle oyun dışına atılıverdiğini gördün 2001’de. Kimi işten çıkaracaklar diye tırnak yiyip bölüm şefine yaranmaya çalışacağına delikanlı gibi sendikana üye ol, işten çıkarıldığında yanında bunun hesabını soracak insanlar olsun. İşin ucunda tıpış tıpış evine gidip o havalı cep telefonun çalmadan, internet sitelerine CV gönderirken depresyona girmek var. 
Bak beyaz yakalı arkadaşım, alnının akıyla iki kez işten atılmış biri olarak söyleyeyim:
Bu işten atılma meselesinin en kötü yanı, selam vermeyeceğin adamlara muhtaç olmaktır. Kendini parasızlıkla, işsizlikle terbiye ettirme. Git, adam gibi eylemine katıl, sendikana üye ol. Benden sana tavsiye, ihtiyacın olmaz zannetme. Bu kriz hepimizi yakar, senin ‘departmanın’ kurtulur, ‘executive bilmem ne’ olman sana ayrıcalık sağlar sanma. İşveren değilsen bu işin içindesin! Hepimiz içindeyiz. Yakanın rengi seni kurtarmaz, emekçi olduğunu unutma.","null"
"1549475670-1212","http://www.milliyet.com.tr/haberler/ibm?PAGE=11","Elma mı, pencere mi?","http://www.milliyet.com.tr/elma-mi-pencere-mi-/ekonomi/detay/2110131/default.htm","null","31.08.2015  -              02:30 | Son Güncelleme:  31.08.2015-2:30"
"1549435831-774","http://www.milliyet.com.tr/haberler/ibm?PAGE=34","Ö. L. Kahraman Almanya’da  30 yıl yemedi içmedi, köyüne okul yaptırdı","http://www.milliyet.com.tr/yazarlar/gungor-uras/o--l--kahraman-almanya-da--30-yil-yemedi-icmedi--koyune-okul-yaptirdi-758961/","Ömer Lütfi Kahraman’ın Çörtak köyünde yaptırdığı okulla ilgili haberleri gazetelerde okumuştum. Ama kendini tanıdıktan ve hayat hikâyesini dinledikten sonra hayranlığım arttı.
Forum İstanbul’un yıllık toplantılarını düzenleyen grubun başında bulunan Yavuz Canevi ve Şeref Özgencil’in temsil ettiği düzenleme heyeti bu yılki eğitim ödüllerinden birinin Kahraman’a verilmesini uygun görmüş. Kahraman, İstanbul’a davet edilmiş. Üç gün süren toplantıların son oturumunda IBM Başkan Yardımcısı Nicholas Donofrio konuşmasını yapmadan önce Kahraman sahneye davet edildi. Alkışlandı.
Ömer Lütfi Kahraman (1939) Manisa’nın Selendi ilçesinin Çortak köyünden. Çortak, Manisa’ya 181 km, Selendi’ye 14 km uzaklıkta. 150 hanelik köyün şimdilerde 100 kadar hanesinde 400-500 kişi yaşıyor. Köy halkı hayvancılık ve kuru tarımla geçiniyor. Kahraman ailesinin (ailenin) 300 dönüm kadar arazisi var. Arpa ve buğday yetiştiriyorlar.","null"
"1549487296-1332","http://www.milliyet.com.tr/haberler/ibm?PAGE=5","Magiad  Dünya Devleri  Etkinliğine Hazırlanıyor","http://www.milliyet.com.tr/magiad-dunya-devleri-etkinligine-hazirlaniyor-manisa-yerelhaber-2002794/","IHA","26 Nisan 2017 - 16:03"
"1549478093-1233","http://www.milliyet.com.tr/haberler/ibm?PAGE=10","Ünlü markaların ilginç kurulma hikayeleri","http://kariyer.milliyet.com.tr/unlu-markalarin-ilginc-kurulma/kariyer/galeri/2238582/default.htm","null","Kariyer                |                3.5.2016 -                14:30"
"1549522346-1416","http://www.milliyet.com.tr/haberler/ibm?PAGE=1","Bitler Her Yerde  Projesi Kazandırdı","http://www.milliyet.com.tr/bitler-her-yerde-projesi-kazandirdi-denizli-yerelhaber-3225642/","","09 Ocak 2019 - 12:29"
"1549466507-1133","http://www.milliyet.com.tr/haberler/ibm?PAGE=15","‘İyi kalpli’ reklam!","http://www.milliyet.com.tr/-iyi-kalpli-reklam-/gundem/detay/1770011/default.htm","Bu yıl 25’incisi düzenlenen, reklam sektörünün Oscar’ları sayılan ve yaratıcı reklam kampanyalarının ödüllendirildiği Kristal Elma Ödülleri, bu sene tek gecelik bir ödül töreni formatının dışına çıktı. Dört günlük bir festival formatına getirilen Kristal Elma’nın en enteresan sunumlarından birini de Ogilvy & Mather Paris’in global direktörü Mary McFarland yaptı.  Strgöer Kentvizyon’un panelinde McFarland’ın sunumunda anlattığı ‘IBM: Smart Ideas For Smarter Cities’ (Daha Zeki Şehirler İçin Zekice Fikirler) kampanyası  2013’ün en çok bahsedilen işlerinden biriydi.  Sektörün en önemli festivali olan Cannes Reklam Festivali’nde açık hava kategorisinin ‘Grand Prix’sini kapan kampanya, reklam denilen nanenin parasını veren markaya para kazandırması, bilinirliğini artırması ve güzel gözükmesinin yanı sıra iyi yürekli olabileceğinin ve tüketicisine de fayda sağlayabileceğini kanıtıydı.  

Duygusal bir bağ
Bu işleri IBM’in marka değerleri arasında en önemlilerinden olan ‘zeki tasarım’ı tüketicilere anlatmak için hayata geçirdiği internet sitesini tanıtmak için kullanıyorlar. Hazırlanan sitede, tüketiciler şehirlerini geliştirmeye yönelik fikirlerini paylaşabilecekleri bir platform ile karşılaşıyorlar. Kısacası IBM ve Ogilvy bu kampanya ile marka ya da ürün bilirliğini artırmanın ötesinde 100’ün üzerinde şehirde tüketicileri ile bir bağ kurmayı başarıyorlar.
Bu kampanyanın şimdiye kadar gördüğümüz reklam kampanyalarından en büyük farkı, tüketicinin yakasına yapışıp şampuan, buzdolabı ya da ihtiyacı olmayan bir çift ayakkabı daha sattırma uğraşında olmamasıydı. Ogilvy, bu sefer IBM için sektöre yeni bir soluk getirebilecek bir hareketle, ‘işe yarar’ bir reklam kampanyası yaratmayı başarmış.  McFarland hem sunumu sırasında, hem de sunumdan hemen sonra yaptığımız ufak sohbette aynı detayların altını çizdi,  ‘IBM Smarter Cities’ kampanyamız bir şeyler satmaya çalışmıyor, bir mesaj vermeye çalışmıyor. Tam tersi tüketiciye kendi yaşadıkları şehri geliştirmek için fikirlerini soruyor, yardım istiyor.” Bu da açıkçası reklam ve pazarlama sektöründe pek görmeye alışık olmadığımız bir yöntem.

İletişim yöntemleri değişmeli
Biz ünlülerin bize “bunu kullanın çok şahane bir şey bu” demesine,  gözümüze gözümüze sokulan ışıltılı, fiziksel olarak güzel insanlarla dolu 30 saniyelik yapay dünyalara alışkınız. Önünden geçerken bırakın yarar sağlamayı, göz ucuyla bile bakmadığımız açık hava reklamları bizim alışkın olduğumuz şeyler.
McFarland’e göre markalar artık iletişim yöntemlerini değiştirmek ve tüketiciye bir mesaj verme alışkanlıklarının ötesine geçmek zorundalar. Markalar, IBM’in bu kampanyada yaptığı gibi, tüketicilerinden bir şeyler öğrenmeliler. İş yapma biçimleri, ürünleri ve iletişim yöntemleri konusunda tüketicilerden ilham almayan markalar uzun soluklu olamayacaklar.

Türkiye’de bu işler zor...
Kristal Elma sırasında, çoğu sunumdan sonra seyircilerin “iyi güzel anlatıyorsunuz da Türkiye’de bu iş çok zor, böyle ajanslar ya da böyle müşteriler yok” diye söylendiklerine şahit oldum. McFarland birkaç ufak pürüz dışında belediye ya da hükümetten bir direnç ile karşılaşmadıklarını söyledi. Fakat bizim şehirlerimizdeki hataları, bir markanın sponsorluğundaki platform altında toplayıp tartışmaya çalışmak o marka için intihar olabilir.","29.09.2013  -              02:30 | Son Güncelleme:  29.09.2013-2:30"
"1549471854-1180","http://www.milliyet.com.tr/haberler/ibm?PAGE=13","ABD’li devlerden Türkiye’ye çıkarma","http://www.milliyet.com.tr/yazarlar/gungor-uras/abd-li-devlerden-turkiye-ye-cikarma-1947918/","Bugün Türkiye’ye gelecek olan Amerikan Başkanlık İhracat Konseyi (President’s Export Council PEC) heyeti ziyareti, medyaya “Amerikan ticari devlerinden Türkiye’ye çıkarma” başlığıyla duyuruldu.
PEC nedir? PEC heyeti Türkiye’ye neden çıkarma yapıyor? Bu konularda okuyucularıma bilgi vereceğim.
PEC, Başkanlık İhracat Konseyi, ABD Başkanı’na bağlı ABD’nin ihracatının artırılmasına dönük uygulamalar konusunda başkanı bilgilendirmek ve başkanın politikaları doğrultusunda ABD ihracatını geliştirmek amacıyla faaliyet gösteren, 1979 yılında oluşturulan bir çalışma grubudur.
Grupta, ABD’nin dış ülkelere en fazla ihracat yapan 28 kuruluşunun tepe yöneticileri ile belli sayıda kongre üyesi ve bakanlık temsilcileri yer alır.
Çalışma grubu yılda en az 2 defa toplanır. Çalışma grubunun faaliyetleri hakkında başkana Ticaret Bakanı aracılığıyla bilgi verilir.
ABD Ticaret Bakanı Penny Pritzker’ın başkanlığında Türkiye’ye gelecek heyette, Türkiye’ye ihracat yapan, Türkiye’de yatırımları, temsilcikleri bulunan Türkiye’ye mal satan ABD’nin büyük şirketlerinin CEO’ları yer alıyor.
IBM, Boeing, UPS, Pfizer, Xerox, eBay, Marriott, Lockheed Martin ve AES gibi büyük şirketlerin üst düzey yöneticilerinin bulunduğu heyet ABD’nin Türkiye ile olan ticaret hacminin artırılması için Türk hükümetinden yetkililer ve özel sektör temsilcileri ile toplantılar yapacak.

Her ülke ihracat peşinde
Heyet, Türkiye’den önce Polonya’da da temaslar yaptı. Bakan Pritzker’le birlikte heyette yer alacak olan ABD Ticaret Bakanlığı Müsteşarı Stefan Selig, Washington’da düzenlediği basın toplantısıyla iki ülkeyi kapsayan ziyarete ilişkin açıklamalarda bulundu.
Selig, İhracat Konseyi (PEC) tarafından Polonya ve Türkiye’ye ziyaret düzenlenmesinin birçok nedeni olduğunu, iki ülke ekonomisinin son dönemde gösterdiği başarının bu nedenlerin başında geldiğini, ziyaretin amacının Amerikalı şirketlerin bu iki ülkeye olan ihracatını ve yatırımlarını artıracak fırsatları belirlemek olduğunu söyledi.
Türkiye’nin Amerika için öncelikli pazarlar arasında olduğunu vurgulayan Selig, özellikle bazı sektörlerdeki büyüme potansiyelinin ABD’li ihracatçıları harekete geçirdiğini ifade etti. Selig, bu sektörleri havacılık, savunma, enerji, altyapı, inşaat ve sağlık hizmetleri olarak sıraladı.

Çok alıyor, az satıyoruz
Ticari konularda ülkeler arasındaki temaslarda iki taraf da ihracatını artırmak arayışında olur.
ABD gibi güçlü ekonomilerin temsilcileriyle temaslarda bizim beklentimiz ülkemize daha fazla yatırım yapılması, ihracatımızın artırılmasıdır.
Türkiye’ye 2013 yılında değişik ülkelerden toplam 10.2 milyar dolar doğrudan yatırım geldi. Doğrudan yatırımda ABD’nin payı yüzde 3.3 dolayında, sadece 342 milyon dolar. Geçmiş yıllarda da ABD’den benzeri büyüklüklerde doğrudan yatırım geldi.
2013 yılı dış ticaretinde ABD ihracatta 7’nci, ithalatta 5’inci sırada.
12.5 milyar dolarlık ithalata karşılık 5.6 milyar dolar ihracat yapabildik.
Türkiye olarak biz nasıl ki ihracatımızı artırmak istiyorsak ABD de normal olarak aynı arayışla Türkiye’ye heyet gönderiyor. Çünkü 2011 yılında ABD’nin Türkiye’ye ihracatı 16.0 milyar dolarken artacak yerde 12.5 milyar dolara geriledi.
ABD gibi gelişmiş ekonomiler bile ihracatı artırma arayışında, Başkan’a bağlı gruplar oluşturup, ülke ülke dolaşıyorlar. Bunlar bize de örnek olmalıdır.","null"
"1549463948-1083","http://www.milliyet.com.tr/haberler/ibm?PAGE=18","Doğa Koleji t-MBA Zirvesi beşinci yılında Geleceğin girişimcileri  ‘Gelecek Mühendisliği’ni konuştu","http://www.milliyet.com.tr/doga-koleji-t-mba-zirvesi-besinci-yilinda-gelecegin-girisimcileri---gelecek-muhendisligi-ni-konustu-pembenar-detay-yasam-1532973/","null","null"
"1549495675-1400","http://www.milliyet.com.tr/haberler/ibm?PAGE=1","Tansu Yeğen Samsung Türkiye deki görevini bıraktı","http://www.milliyet.com.tr/tansu-yegen-samsung-turkiye-deki-teknoloji-haber-2691740/","null","null"
"1549480696-1256","http://www.milliyet.com.tr/haberler/ibm?PAGE=9","Japon çalışanlar yapay zeka kurbanı","http://www.milliyet.com.tr/japon-calisanlar-yapay-zeka-kurbani-ekonomi-2373708/","Japon sigorta şirketi Fukoku Mutual, çalışanlarının yüzde 30'unu işten çıkararak yerine yapay zeka sistemini devreye sokacağını bildirdi.","05.01.2017                    16:52                      | Son Güncelleme:05.01.2017-16:55"
"1549451102-909","http://www.milliyet.com.tr/haberler/ibm?PAGE=27","Oracle, Sun Microsystems’i 7,4 milyar dolara satın aldı","http://www.milliyet.com.tr/oracle--sun-microsystems-i-----milyar-dolara-satin-aldi-ekonomi-1085447/","ABD’li bilgi ve bilişim sistemleri şirketi Oracle, Sun Microsystems’i 7,4 milyar dolara satın aldı. Merkezi Redwood Shores’da bulunan ve dünyanın en büyük yazılım firmalarından Oracle yaptığı açıklamada, Sun Microsystems’e hisse başına 9,50 dolar ödeyeceğini bildirdi. Sun Microsystems’in hisseleri cuma günü 6,69 dolardan kapandı. 
Oracle, Sun Microsystems’i, IBM’in bu şirketi satın alma görüşmelerinin sonuçsuz kalmasından sonra satın aldı. 
IBM, Sun Microsystems’e hisse başına 9,40 dolar önermiş, ancak Sun Microsystems’in IBM’in özel pazarlık haklarından vazgeçmesi üzerine satın alma görüşmeleri bu ay başında sona ermişti. 
Sun Microsystems, yönetim kurulunun anlaşmayı oy birliğiyle onayladığını, hissedarların ve hükümetin düzenleyici kurullarının onaylamasından sonra anlaşmanın bu yaz tamamlanmasını beklediğini bildirdi. Sun Microsystems Başkanı Scott McNealy, “Oracle ve Sun sektörün öncüleri ve 20 yıldan fazla bir süredir yakın ortaklar. Bu birleşme bizim ilişkimizin doğal bir evrimi” dedi. 
Küresel ekonomik kriz nedeniyle ürünlerine olan talebin düştüğü Sun Microsystems’in arka arkaya üçüncü çeyrekte de zarar açıklaması bekleniyor. Java program dilini geliştiren Sun Microsystems, ayrıca 6 bin kişiyi işten çıkarma sürecinde bulunuyor.","20.04.2009                    16:55                      | Son Güncelleme:20.04.2009-16:56"
"1549469502-1159","http://www.milliyet.com.tr/haberler/ibm?PAGE=14","Müşterisini dinleyen şirketler kazanacak","http://kariyer.milliyet.com.tr/musterisini-dinleyen-sirketler/kariyer/detay/1844046/default.htm","4.183 üst düzey liderle görüşülerek gercekleştirilenglobal araştırmanın sonuçlarına göre, iş dünyasının gündeminde büyük değişimler öngörülüyor. Araştırma, karar alıcı ekiplerin bir takım olarak çalıştığı ve birbirlerini anladığı sirketlerin daha başarılıolduğuna dikkat çekiyor. Türkiye Sonuçları“müşterinin kurum üzerindeki etkisi” açısından Türkiye’nin dünya ortalamasının üzerinde olduğunu gösteriyor. Ayrıca, dijital stratejilerini kurum kültürlerine entegre etme başarısı açısından da Türk şirketlerdünyadan 2 kat daha ileride.

IBM bir ilke imza atarak, Türkiye dahil 70 ülkeden, 20 sektörden, 4.183 üstdüzey yöneticiyle yüz yüze görüşme yaparak bir rapor yayınladı. IBM’in Müşterisinden GüçAlanKurumlar  araştırmasının temel  bulguları üst düzeyyöneticilerin dünyayı nasıl gördükleri ve iş dünyasını önümüzdeki 3-5 seneiçinde en çok etkileyecek etkenlerin neler olacağına dair önemli tespitleri
içeriyor. Araştırmaya göre  en başarılı kurumlar vatandaşın ve müşterinin düşüncelerini/taleplerini göz önünde bulundurarak karar alanlar.

IBM  araştırması, yöneticilerin  önceliklerinin  kurum  içi  verimlilik veüretkenlik  çerçevesinden   çıkarak kurum  dışı  ilişkilere, şeffaflığa,işbirliğine,  hedef  segmentlerine  ve  bu  segmentlerdeki  tüm  bireylerle“İLETİŞİME” odaklanan yeni bir gündem oluştuğunu gösteriyor.

Türkiye’de   iş   dünyasını   en   çok   pazar   faktörleri,  teknoloji  veregülasyonlarla ilgili değişimler etkileyecek
Araştırmaya Türkiye’den katılan 17’den fazla sektördeki kamu ve özel sektörtemsilcileriEnerji  ve  Kamu Hizmeti, Medya ve Eğlence, Telekom, TüketiciÜrünleri, Yaşam Bilimleri, Profesyonel ve Bilgisayar Hizmetleri, Perakende,Ulaşım,  Seyahat,  Bankacılık  ve  Finansal  Kurumlar,  Sigorta,  Hava-UzaySavunma Sanayi, Otomotiv, Kimya ve Petrol, Elektronik, Endüstriyel ürünler,Sivil Toplum Örgütleri ve Devlet Kurumlarından oluşuyor.

Türkiye’de önümüzdeki 3-5 yılda iş dünyasını etkileyecek en önemli unsurlar (sırasıyla): Pazar faktörleri, teknoloji, regülasyonlarla ilgili endişeler, makro-ekonomik  faktörler,  çalışan  becerileri,  sosyo-ekonomik faktörler, jeopolitik  etkenler  olarak  belirtiliyor.  Dünya  ve  Türkiye kıyaslaması yapıldığında öne çıkan tespitler ise şu şekilde:

• “Müşterinin kurum üzerindeki etkisi” Türkiye’de (%63) dünya ortalamasının üzerinde (%54).Öte yandan, Türk yöneticiler, şu anda “müşterileri çok iyi anlamadıklarını” itiraf ediyorlar. Kurumların “müşteriyi anlama” seviyeleri Türkiye’de %39, dünyada ise %35.
Türkiye’den ankete katılan yöneticilerin %90’ı (dünyada %96) “müşterilerle çok daha kapsamlı işbirlikleri” kurmayı planlıyor.Bu şekilde “müşteriyi anlama” seviyelerini 3-5 yıl içerisinde %92 seviyesine ulaştırabileceklerine inanıyorlar. (Dünyada %76)
• Dünyada kurumların %36’sı “dijital stratejilerini kurum kültürlerine entegre edebilmiş” olduğunu söylerken, Türkiye’de bu oran %60.
• Türkiye'de kurumlar, dijital strateji uygulamalarının önündeki en büyük engeli “yatırım getirisini ölçmekte zorluk çekmek” olarak belirtiyorlar. (Türkiye’de %61, dünyada %52)
• Türk yöneticiler dünyadaki meslektaşlarına oranla “müşteri deneyimini yönetme”  konusuna daha fazlakişisel vakit ayırmayı planlıyorlar. (Türkiye’de %16, dünyada %8)
• Türkiye’de de müşteriyle etkileşim/iletişim kanalları açısından günümüzde ilk üç sırayı (sırasıyla) yüzyüze iletişim (%67), çağrı merkezleri (%66), dijital kanallar (%60) alırken; 3-5 sene sonra ilk üç sırayı (sırasıyla) dijital kanallar (%93), yüz yüze iletişim (%62), çağrı merkezleri (%54) alacağı öngörülüyor. Bu bulgu dünyadaki genel trend’le örtüşüyor.
• “Müşteriye sundukları deneyimi iyileştirmek” için Türk yöneticilerin öncelikli 3 girişimi: yükselen trendlere çabuk yanıt vermek (Türkiye’de %86, dünyada %79),  istikrarlı müşteri deneyimleri yaratmak (Türkiye’de %83, dünyada %70) ve karşılanamayan müşteri taleplerini belirlemek (Türkiye’de %80, dünyada %79).

Yönetim Kurulu ve İcra Kurulu hiç olmadığı kadar birbirine yakın ve benzer önceliklere sahip
Araştırmakarar alıcıların giderek daha açık, işbirliğine kucak açan ve müşteriyi dahil eden bir modele doğru kaydıklarını gösteriyor. Bu konjonktürde, yönetim kurulu ve icra kurulu birbirine hiç olmadığı kadar yakın ve çok benzer önceliklere sahipler.Başarılı şirketlerin sırrı ise karar alıcı ekiplerin bir takım gibi çalışması ve birbirinianlamasından geçiyor.IBM araştırmasımüşteriyi birey olarak görmenin gerekliliğini de ortaya koyuyor.Klasik segmentasyon metotlarıyerini bireysel değerlendirecek metotlara bırakıyor.

CEO'lar, “mutlak kontrol sahibi” olma üsluplarından feragat etmeye hazırlar
Araştırmaya katılan CEO’lar, müşteri etkisinin en çok “iş stratejisi geliştirme” alanında artacağına inanıyorlar. Aynı zamanda, “iş stratejisi geliştirme” gibi alanlarda “mutlak kontrol sahibi” olma üsluplarından feragat etmeye hazır olduklarını söylüyorlar. CEO'ların 1/3’ü diğer üst düzey yönetici kitlesinin “müşteriler ile temas halinde olmaması” nedeniyle endişe duyduklarını ifade ediyorlar. Ve yine CEO'lara göre, “stratejik etki” açısından müşteri, üst düzey yöneticiden sonra ikinci sırada geliyor.","28.02.2014  -            10:49 | Son Güncelleme:  28.02.2014-10:52"
